11849 11849
4889 3778 144
3778 3344 110
3344 438 110
438 5801 110
5801 9986 128
9986 3586 110
3586 4870 110
4870 9079 110
9079 5844 144
5844 1789 80
1789 2095 64
2095 10811 144
10811 9590 110
9590 4894 80
4894 6451 64
6451 5237 32
5237 6459 32
6459 6442 32
6442 9128 48
9128 3803 110
3803 9033 80
9033 4748 64
4748 4657 144
4657 1874 146
1874 7078 143
7078 484 123
484 4186 64
4186 5320 110
5320 9037 128
9037 4771 110
4771 3013 64
3013 10015 128
10015 7651 112
7651 466 121
466 1233 48
1233 5928 64
5928 1189 48
1189 10695 110
10695 4463 112
4463 5665 112
5665 1068 64
1068 11133 160
11133 1330 176
1330 8690 48
8690 6620 32
6620 469 48
469 6918 64
6918 4312 48
4312 7722 32
7722 4862 32
4862 2954 32
2954 1405 32
1405 7694 128
7694 4227 64
4227 9848 32
9848 6476 48
6476 11555 80
11555 1729 128
1729 4436 146
4436 9144 112
9144 10660 123
10660 8854 33
8854 2994 32
2994 4370 209
4370 6710 160
6710 3208 112
3208 1038 48
1038 3496 32
3496 10687 32
10687 10962 115
10962 4478 92
4478 1172 92
1172 4204 85
4204 8269 33
8269 836 64
836 3343 59
3343 667 98
667 2972 140
2972 2936 64
2936 1110 48
1110 6242 48
6242 11188 32
11188 9728 32
9728 11782 59
11782 4576 75
4576 1075 32
1075 9107 64
9107 10876 32
10876 5879 32
5879 5925 96
5925 5772 32
5772 1518 32
1518 1340 114
1340 9285 33
9285 8197 32
8197 7686 33
7686 1529 69
1529 7168 32
7168 8755 114
8755 636 33
636 3324 32
3324 8477 64
8477 1694 64
1694 4354 64
4354 939 32
939 2849 64
2849 9154 32
9154 4017 37
4017 11382 89
11382 347 64
347 973 64
973 214 32
214 6352 32
6352 4542 32
4542 109 32
109 4490 32
4490 9619 96
9619 3562 127
3562 5189 69
5189 6447 32
6447 7305 32
7305 8500 32
8500 9250 64
9250 1093 32
1093 3063 32
3063 9135 215
9135 10065 80
10065 7130 64
7130 7170 80
7170 8313 137
8313 4798 32
4798 8173 32
8173 8005 155
8005 2888 43
2888 8209 48
8209 3563 128
3563 2497 112
2497 8290 32
8290 1585 32
1585 4836 32
4836 310 44
310 8787 180
8787 8507 112
8507 1451 32
1451 8643 64
8643 10610 85
10610 5389 85
5389 4977 110
4977 10750 85
10750 8737 64
8737 7292 64
7292 2683 64
2683 8378 64
8378 4760 64
4760 4034 157
4034 6449 112
6449 7272 110
7272 7165 96
7165 427 64
427 3070 111
3070 2576 43
2576 2151 32
2151 2579 48
2579 5296 48
5296 7391 64
7391 10725 64
10725 5064 96
5064 11741 96
11741 2350 128
2350 7778 128
7778 7271 96
7271 4294 144
4294 1589 112
1589 7703 112
7703 4979 75
4979 7337 64
7337 11299 33
11299 11815 32
11815 10463 67
10463 7150 74
7150 115 54
115 11256 76
11256 11288 64
11288 3830 64
3830 2720 80
2720 10498 48
10498 3101 32
3101 8166 121
8166 5743 64
5743 383 80
383 8901 64
8901 7194 48
7194 10983 48
10983 6189 64
6189 8616 64
8616 3720 64
3720 3856 64
3856 5880 96
5880 501 96
501 11075 195
11075 10488 110
10488 7270 110
7270 2638 110
2638 1756 128
1756 4476 111
4476 6092 91
6092 2739 80
2739 11536 80
11536 8070 64
8070 5725 48
5725 391 222
391 3429 191
3429 4336 121
4336 7899 85
7899 4608 59
4608 6973 89
6973 1364 64
1364 10073 32
10073 8982 69
8982 8137 75
8137 8973 64
8973 9953 96
9953 10757 32
10757 11119 169
11119 4133 64
4133 1563 96
1563 716 32
716 10071 32
10071 6595 32
6595 7446 246
7446 44 160
44 411 112
411 9290 48
9290 6440 32
6440 6777 32
6777 8351 64
8351 9805 96
9805 2205 48
2205 5196 48
5196 5921 32
5921 7880 32
7880 1097 32
1097 4552 32
4552 10701 96
10701 6453 32
6453 6427 64
6427 4317 64
4317 9632 64
9632 4308 64
4308 6672 220
6672 3104 64
3104 2624 64
2624 11006 64
11006 7834 64
7834 6130 32
6130 5303 96
5303 2388 32
2388 1795 32
1795 2092 32
2092 8153 32
8153 1472 48
1472 6324 48
6324 349 157
349 666 115
666 6403 80
6403 1640 48
1640 10971 112
10971 6597 160
6597 4572 227
4572 2615 32
2615 485 32
485 8827 32
8827 5864 96
5864 9715 160
9715 9291 32
9291 3178 32
3178 3389 96
3389 2185 64
2185 5676 64
5676 461 32
461 904 32
904 5974 68
5974 5575 69
5575 7056 92
7056 6135 48
6135 4090 64
4090 6377 174
6377 8494 171
8494 3486 160
3486 7678 32
7678 8949 32
8949 7847 32
7847 2319 32
2319 2060 48
2060 8611 48
8611 5919 144
5919 79 80
79 4788 48
4788 2484 112
2484 11061 160
11061 10287 227
10287 7974 32
7974 11034 32
11034 6014 32
6014 2294 32
2294 2071 32
2071 7504 190
7504 8602 80
8602 9325 48
9325 6067 32
6067 7650 64
7650 2961 211
2961 6590 64
6590 680 32
680 4769 32
4769 11274 32
11274 240 32
240 6007 32
6007 3941 32
3941 3345 64
3345 3896 64
3896 5031 32
5031 6851 96
6851 6619 64
6619 1737 32
1737 9827 190
9827 6652 32
6652 9762 32
9762 8990 48
8990 5621 80
5621 3453 32
3453 6157 32
6157 2395 32
2395 544 183
544 6029 138
6029 7540 64
7540 5444 32
5444 9655 48
9655 11228 80
11228 888 246
888 4081 32
4081 11000 32
11000 1738 32
1738 5645 32
5645 8417 32
8417 6577 96
6577 2515 64
2515 10824 32
10824 9609 32
9609 8177 32
8177 7575 32
7575 224 128
224 6289 64
6289 4172 64
4172 6718 32
6718 10771 96
10771 6631 64
6631 9089 32
9089 2634 320
2634 11181 128
11181 10485 96
10485 11639 55
11639 9268 96
9268 4411 89
4411 4352 32
4352 7842 32
7842 8950 64
8950 5604 32
5604 2766 32
2766 2116 64
2116 5270 32
5270 7483 32
7483 3694 32
3694 7028 96
7028 11793 64
11793 1318 64
1318 2441 64
2441 151 111
151 10511 111
10511 814 128
814 10200 144
10200 11250 112
11250 11802 80
11802 7553 158
7553 5813 115
5813 4876 80
4876 4963 110
4963 10968 110
10968 1578 101
1578 3781 101
3781 11436 110
11436 7036 110
7036 3415 128
3415 9613 96
9613 1396 110
1396 5556 96
5556 2995 128
2995 6837 64
6837 8124 48
8124 67 48
67 4770 96
4770 10018 96
10018 11148 32
11148 11219 48
11219 1865 112
1865 3311 80
3311 2868 80
2868 6719 110
6719 2066 80
2066 10210 80
10210 6077 39
6077 11680 83
11680 3951 80
3951 5843 110
5843 7315 80
7315 7982 112
7982 4406 80
4406 8464 80
8464 4879 124
4879 854 111
854 11629 96
11629 3539 146
3539 5536 96
5536 8377 80
8377 2200 96
2200 4514 64
4514 3121 48
3121 6170 149
6170 6661 88
6661 1397 64
1397 4110 32
4110 2115 32
2115 9329 65
9329 9372 54
9372 8346 91
8346 2836 110
2836 11285 48
11285 3124 64
3124 1916 96
1916 3982 64
3982 11021 32
11021 3681 64
3681 3141 110
3141 7511 96
7511 10275 110
10275 8149 160
8149 376 110
376 7817 112
7817 6104 110
6104 8558 208
8558 8194 160
8194 6489 64
6489 1185 110
1185 10562 32
10562 3713 32
3713 7073 80
7073 628 80
628 9261 80
9261 11537 137
11537 858 160
858 3552 64
3552 4779 110
4779 5640 64
5640 4807 128
4807 2819 64
2819 1063 96
1063 4678 32
4678 6413 32
6413 9604 80
9604 4705 96
4705 1905 48
1905 1502 32
1502 3582 64
3582 10114 64
10114 11560 124
11560 7369 84
7369 5748 64
5748 1934 80
1934 3084 176
3084 4401 64
4401 8278 96
8278 3527 64
3527 7785 224
7785 472 154
472 1133 110
1133 9281 73
9281 2193 101
2193 10108 110
10108 2774 110
2774 10140 304
10140 2898 110
2898 6199 110
6199 18 110
18 2303 110
2303 9418 154
9418 6096 110
6096 7163 110
7163 5400 264
5400 11326 154
11326 8698 283
8698 2472 361
2472 3074 154
3074 4765 111
4765 7614 132
7614 5555 37
5555 206 32
206 4502 94
4502 1659 111
1659 7771 110
7771 9456 64
9456 10159 111
10159 845 110
845 9583 157
9583 10417 159
10417 2026 32
2026 713 97
713 10244 33
10244 2491 64
2491 8599 85
8599 7846 139
7846 3756 110
3756 1221 110
1221 6505 110
6505 11081 128
11081 9243 110
9243 7770 110
7770 11376 128
11376 755 80
755 6190 110
6190 8402 110
8402 7132 112
7132 3662 96
3662 7689 146
7689 7918 96
7918 2314 160
2314 8587 110
8587 9028 112
9028 4522 48
4522 2262 112
2262 4394 112
4394 2993 48
2993 1351 115
1351 10798 121
10798 5491 32
5491 4257 32
4257 10542 80
10542 9192 48
9192 8995 32
8995 7627 48
7627 8030 48
8030 8151 64
8151 4660 48
4660 9480 112
9480 8474 64
8474 1561 32
1561 3590 32
3590 9659 32
9659 10005 32
10005 1464 32
1464 1094 32
1094 4492 32
4492 9874 32
9874 11398 32
11398 5218 32
5218 2893 96
2893 2411 48
2411 3158 115
3158 6171 64
6171 4270 115
4270 4604 80
4604 4482 64
4482 9211 111
9211 10300 111
10300 8230 48
8230 8962 32
8962 11283 112
11283 3269 110
3269 9273 182
9273 6430 64
6430 1494 64
1494 2316 64
2316 10818 80
10818 5386 48
5386 8768 43
8768 1773 49
1773 1441 70
1441 7699 155
7699 280 137
280 2311 96
2311 5197 64
5197 5567 48
5567 8254 64
8254 6977 48
6977 359 112
359 7450 128
7450 9971 96
9971 4495 64
4495 106 64
106 556 112
556 931 146
931 3918 140
3918 9063 130
9063 9837 48
9837 8205 48
8205 11396 115
11396 5985 112
5985 3934 32
3934 691 32
691 11691 32
11691 7964 32
7964 10153 32
10153 5601 32
5601 5161 32
5161 5028 32
5028 11351 32
11351 11660 32
11660 1225 111
1225 1706 130
1706 7048 96
7048 3321 64
3321 8451 48
8451 4117 48
4117 10362 48
10362 4775 32
4775 3368 48
3368 7213 64
7213 2434 48
2434 956 32
956 6351 32
6351 408 32
408 2239 32
2239 9902 64
9902 8946 80
8946 2476 80
2476 8536 64
8536 6288 64
6288 11022 64
11022 612 80
612 4855 80
4855 2258 48
2258 8268 48
8268 4828 32
4828 607 119
607 6891 123
6891 522 110
522 1014 128
1014 729 80
729 1867 134
1867 1452 76
1452 8848 160
8848 10615 110
10615 5440 111
5440 11709 64
11709 7063 75
7063 4648 134
4648 10150 32
10150 5172 32
5172 999 80
999 6932 110
6932 6212 144
6212 1814 64
1814 7861 64
7861 9556 169
9556 10341 64
10341 8447 64
8447 5346 110
5346 2554 139
2554 4208 111
4208 4252 32
4252 2808 32
2808 6501 48
6501 4618 48
4618 990 48
990 8841 87
8841 7330 81
7330 5705 32
5705 11566 32
11566 11068 111
11068 7089 69
7089 1390 33
1390 4189 33
4189 4375 128
4375 625 155
625 10782 64
10782 5147 33
5147 4181 84
4181 10117 53
10117 6433 74
6433 10565 81
10565 1653 32
1653 9553 33
9553 8999 89
8999 11763 32
11763 9090 32
9090 8215 64
8215 1545 32
1545 700 32
700 10797 32
10797 5510 65
5510 3138 32
3138 3996 65
3996 847 91
847 9522 64
9522 9840 115
9840 10863 139
10863 11515 149
11515 4292 32
4292 1495 32
1495 6743 64
6743 9641 32
9641 4431 96
4431 124 128
124 11707 64
11707 3674 69
3674 4850 65
4850 8892 131
8892 7314 81
7314 6240 64
6240 25 80
25 1546 80
1546 10591 32
10591 6235 32
6235 6226 32
6226 10848 80
10848 6300 48
6300 10296 121
10296 5984 112
5984 2809 64
2809 817 124
817 6766 32
6766 3515 65
3515 1727 131
1727 10335 73
10335 7759 80
7759 6968 32
6968 9237 32
9237 9020 32
9020 4973 32
4973 4080 32
4080 9424 32
9424 4556 80
4556 7793 48
7793 8158 80
8158 1180 48
1180 8702 112
8702 6467 112
6467 7833 48
7833 3249 80
3249 4954 32
4954 5104 32
5104 9183 96
9183 11263 75
11263 8843 85
8843 9477 32
9477 1482 111
1482 32 32
32 7921 64
7921 6202 32
6202 5822 32
5822 6294 32
6294 7707 32
7707 903 64
903 10447 32
10447 3981 96
3981 9009 32
9009 6106 64
6106 2301 32
2301 2618 288
2618 820 96
820 5363 128
5363 7185 32
7185 9860 32
9860 8265 64
8265 8431 32
8431 6544 96
6544 10923 64
10923 1974 32
1974 284 64
284 7705 32
7705 11449 64
11449 6535 32
6535 6084 32
6084 324 96
324 3441 32
3441 6821 32
6821 10961 96
10961 27 32
27 6220 32
6220 5098 32
5098 5620 32
5620 8335 32
8335 4545 96
4545 5655 32
5655 8051 69
8051 11640 65
11640 8870 64
8870 3501 64
3501 3961 32
3961 2244 64
2244 9990 32
9990 8305 32
8305 9098 64
9098 3880 64
3880 2878 64
2878 11633 32
11633 3805 32
3805 3822 32
3822 2626 32
2626 4048 32
4048 4511 65
4511 1145 69
1145 1497 96
1497 8895 32
8895 6999 32
6999 5766 32
5766 6490 69
6490 5268 74
5268 8939 89
8939 9318 32
9318 2336 256
2336 9711 112
9711 5605 259
5605 7596 96
7596 972 64
972 5835 48
5835 5450 272
5450 7525 120
7525 1794 96
1794 4429 48
4429 344 64
344 9017 64
9017 4104 309
4104 11363 359
11363 9730 32
9730 10363 89
10363 1282 84
1282 9825 538
9825 7936 32
7936 9585 32
9585 7805 32
7805 6925 286
6925 5234 43
5234 9729 64
9729 7252 32
7252 5669 105
5669 11490 89
11490 630 64
630 546 89
546 11011 32
11011 9705 305
9705 10263 114
10263 1378 37
1378 8842 69
8842 7827 32
7827 7459 32
7459 1051 37
1051 10696 69
10696 7004 32
7004 11461 96
11461 11002 32
11002 11356 64
11356 932 32
932 2731 32
2731 6649 32
6649 6602 32
6602 11030 164
11030 4018 64
4018 307 64
307 3272 196
3272 4346 69
4346 1091 64
1091 7821 32
7821 5337 32
5337 552 32
552 2191 64
2191 4640 32
4640 7933 64
7933 1313 32
1313 9650 96
9650 3646 32
3646 10205 32
10205 10206 64
10206 7613 32
7613 7697 33
7697 1588 89
1588 6407 32
6407 3524 32
3524 6448 96
6448 5755 32
5755 2498 32
2498 10034 67
10034 7813 84
7813 2571 89
2571 2854 37
2854 2245 86
2245 10705 43
10705 7765 48
7765 10265 48
10265 276 64
276 3037 64
3037 10612 64
10612 5857 32
5857 6642 32
6642 5112 32
5112 10158 48
10158 3530 48
3530 10045 156
10045 6982 334
6982 953 80
953 8579 64
8579 8800 128
8800 3699 112
3699 2047 80
2047 10598 96
10598 11434 110
11434 3614 96
3614 11227 110
11227 6414 144
6414 3367 110
3367 60 155
60 246 111
246 7993 112
7993 4278 144
4278 9624 112
9624 1365 96
1365 6886 96
6886 3696 64
3696 1956 32
1956 1705 222
1705 5470 48
5470 5209 48
5209 4633 85
4633 4792 73
4792 10236 80
10236 1821 64
1821 9683 85
9683 1368 73
1368 10307 80
10307 1418 80
1418 11276 80
11276 5451 64
5451 7563 48
7563 5631 48
5631 10239 48
10239 7375 48
7375 7802 32
7802 5882 48
5882 2251 64
2251 6931 48
6931 5554 64
5554 749 64
749 11342 64
11342 621 64
621 380 32
380 3313 48
3313 1089 73
1089 11194 155
11194 7306 110
7306 5602 160
5602 7188 48
7188 3062 48
3062 10162 121
10162 6905 112
6905 7628 110
7628 3472 48
3472 7245 48
7245 3307 112
3307 662 111
662 7138 111
7138 323 75
323 10972 54
10972 1953 33
1953 5318 69
5318 10502 102
10502 5890 89
5890 861 111
861 7378 64
7378 7634 32
7634 10574 32
10574 5012 96
5012 2176 128
2176 10007 64
10007 9309 48
9309 8388 80
8388 2603 96
2603 10431 64
10431 1772 64
1772 8663 111
8663 9133 111
9133 2077 144
2077 282 176
282 4281 112
4281 4740 110
4740 2170 48
2170 2107 64
2107 3641 80
3641 7455 96
7455 6269 80
6269 656 64
656 4319 48
4319 9119 124
9119 10271 116
10271 2941 110
2941 4898 110
4898 3380 222
3380 2389 64
2389 4410 110
4410 789 85
789 6465 64
6465 7025 64
7025 8034 128
8034 5942 110
5942 7763 85
7763 6605 85
6605 6934 32
6934 2572 32
2572 5428 149
5428 9828 62
9828 8757 33
8757 1116 64
1116 10019 64
10019 10394 32
10394 4019 32
4019 6629 64
6629 7803 32
7803 2370 32
2370 1459 32
1459 3043 32
3043 7461 220
7461 6125 73
6125 5259 48
5259 11103 160
11103 11330 85
11330 7204 73
7204 9542 112
9542 10918 110
10918 1644 112
1644 10146 95
10146 7773 97
7773 11029 64
11029 9047 32
9047 3704 191
3704 1444 48
1444 4883 48
4883 10631 144
10631 2823 80
2823 11161 64
11161 958 112
958 11736 75
11736 2998 48
2998 6671 121
6671 1432 64
1432 984 32
984 10505 32
10505 7943 32
7943 6685 80
6685 8776 123
8776 9975 79
9975 583 96
583 3091 32
3091 7776 32
7776 3198 32
3198 3591 32
3591 8906 89
8906 10177 305
10177 7412 64
7412 4823 64
4823 2482 32
2482 1763 32
1763 7849 32
7849 11757 80
11757 4251 48
4251 8053 192
8053 8349 160
8349 4720 64
4720 8969 64
8969 3265 64
3265 10768 128
10768 8632 48
8632 440 48
440 9511 64
9511 3902 128
3902 6680 96
6680 8069 32
8069 11440 32
11440 4092 64
4092 11527 48
11527 9787 48
9787 790 160
790 1564 160
1564 6278 48
6278 8844 48
8844 3570 32
3570 5289 32
5289 10601 32
10601 5793 64
5793 3025 64
3025 1802 64
1802 11518 48
11518 8444 48
8444 1332 32
1332 2112 48
2112 4203 59
4203 5792 159
5792 2648 159
2648 11657 76
11657 5022 80
5022 5231 80
5231 5108 64
5108 8749 64
8749 9698 64
9698 5047 64
5047 10800 80
10800 6082 48
6082 11738 64
11738 7534 48
7534 4536 48
4536 8327 96
8327 6020 64
6020 4667 96
4667 6564 32
6564 3118 32
3118 1400 32
1400 4981 32
4981 6165 48
6165 4055 112
4055 2795 96
2795 2709 64
2709 8324 48
8324 1839 112
1839 6343 223
6343 5342 48
5342 6584 80
6584 8065 75
8065 1218 159
1218 3089 391
3089 4307 67
4307 4647 32
4647 8200 32
8200 10435 96
10435 7087 69
7087 11787 37
11787 5661 32
5661 9644 32
9644 4339 32
4339 7574 32
7574 4169 32
4169 6778 96
6778 11151 32
11151 10689 64
10689 5533 32
5533 9102 32
9102 1520 32
1520 11659 32
11659 2586 96
2586 5158 230
5158 83 64
83 3846 32
3846 4438 32
4438 1638 64
1638 4616 32
4616 4821 32
4821 11807 32
11807 1750 64
1750 3337 32
3337 11187 64
11187 2341 32
2341 11420 96
11420 6919 32
6919 1134 32
1134 2701 64
2701 1296 32
1296 3990 32
3990 1747 64
1747 6656 32
6656 7796 32
7796 8564 96
8564 4083 32
4083 7832 32
7832 5304 89
5304 6807 84
6807 326 67
326 10276 32
10276 8143 64
8143 8273 96
8273 5936 32
5936 9880 64
9880 10413 32
10413 3543 32
3543 412 64
412 1295 64
1295 928 96
928 4122 320
4122 10233 96
10233 4507 32
4507 10081 64
10081 11503 64
11503 9159 32
9159 6497 32
6497 7135 32
7135 9496 32
9496 9725 32
9725 8886 64
8886 102 32
102 4242 96
4242 1693 32
1693 5634 32
5634 2769 128
2769 10682 128
10682 3975 320
3975 758 32
758 3637 96
3637 741 32
741 11166 96
11166 1652 89
1652 4351 32
4351 8961 94
8961 2599 171
2599 4226 48
4226 5739 48
5739 7456 128
7456 6712 96
6712 11504 32
11504 6329 32
6329 1190 73
1190 5089 79
5089 7947 69
7947 4165 64
4165 10858 32
10858 11547 160
11547 5335 32
5335 9663 96
9663 4717 32
4717 5468 32
5468 4948 32
4948 329 32
329 9657 238
9657 11004 75
11004 7738 48
7738 3689 176
3689 6991 48
6991 5618 48
5618 6645 128
6645 1734 96
1734 2531 32
2531 11350 96
11350 7837 32
7837 2075 128
2075 10686 32
10686 8218 96
8218 20 96
20 8554 160
8554 9858 110
9858 11724 128
11724 11653 110
11653 6323 144
6323 2719 110
2719 3023 154
3023 2372 144
2372 975 64
975 5945 110
5945 6109 64
6109 723 144
723 4314 144
4314 1188 110
1188 1633 128
1633 3305 110
3305 914 160
914 3834 32
3834 7102 64
7102 443 64
443 4605 32
4605 4784 247
4784 489 32
489 9887 64
9887 3914 32
3914 11074 64
11074 5417 32
5417 1549 32
1549 5994 32
5994 5002 64
5002 7615 32
7615 5441 32
5441 5711 64
5711 4574 32
4574 8727 160
8727 6308 32
6308 9716 96
9716 6736 69
6736 7308 69
7308 8104 32
8104 11720 32
11720 4534 96
4534 3814 32
3814 3240 92
3240 9688 145
9688 2834 123
2834 4148 110
4148 4557 110
4557 10401 110
10401 10382 144
10382 11732 110
11732 7416 110
7416 10548 144
10548 6607 110
6607 5149 110
5149 6311 144
6311 4847 80
4847 3360 121
3360 551 48
551 3779 80
3779 11026 137
11026 7836 176
7836 7237 110
7237 10295 110
10295 8357 111
8357 1861 99
1861 10022 33
10022 195 57
195 10458 60
10458 9839 32
9839 120 64
120 8049 80
8049 9588 64
9588 8403 80
8403 11236 80
11236 187 64
187 2886 64
2886 6137 160
6137 4587 110
4587 1077 111
1077 10749 111
10749 1124 110
1124 8318 170
8318 6998 85
6998 8645 110
8645 2919 85
2919 4246 85
4246 8922 110
8922 11548 140
11548 281 73
281 3986 112
3986 10815 110
10815 5718 85
5718 11499 73
11499 11837 282
11837 1262 128
1262 10008 137
10008 5447 80
5447 3090 64
3090 3358 64
3358 9564 96
9564 11128 80
11128 1240 110
1240 6021 125
6021 5642 140
5642 7995 110
7995 11446 96
11446 2764 64
2764 3156 112
3156 4380 110
4380 5271 112
5271 5272 64
5272 316 110
316 3339 32
3339 5 32
5 10260 48
10260 7327 64
7327 724 48
724 9156 121
9156 550 112
550 11693 64
11693 9829 110
9829 2550 64
2550 262 112
262 1155 208
1155 4521 110
4521 10839 160
10839 226 48
226 7557 110
7557 7400 80
7400 7074 64
7074 2429 128
2429 7111 32
7111 9509 32
9509 9703 128
9703 1228 110
1228 7434 112
7434 8503 48
8503 5084 32
5084 7321 64
7321 916 32
916 9918 64
9918 9931 32
9931 10590 32
10590 1420 112
1420 11545 80
11545 7332 64
7332 7558 64
7558 7625 64
7625 901 32
901 3284 112
3284 458 48
458 2278 64
2278 7884 32
7884 10756 64
10756 10647 96
10647 3493 64
3493 5537 96
5537 9398 32
9398 2351 32
2351 1806 163
1806 2507 69
2507 4119 64
4119 637 32
637 232 32
232 8037 64
8037 10290 32
10290 7909 32
7909 7760 32
7760 1914 64
1914 3598 32
3598 4100 64
4100 2019 32
2019 2100 81
2100 8234 81
8234 8812 64
8812 3238 64
3238 11645 64
11645 236 64
236 1395 80
1395 9186 80
9186 4564 64
4564 6554 48
6554 3119 48
3119 6976 48
6976 10329 48
10329 3992 32
3992 10859 32
10859 3290 64
3290 5177 64
5177 5305 64
5305 1456 64
1456 1 64
1 9390 32
9390 8 48
8 1911 208
1911 1231 130
1231 6418 111
6418 5608 80
5608 10155 80
10155 5105 80
5105 8941 48
8941 11095 48
11095 927 55
927 4372 59
4372 11489 64
11489 5142 55
5142 7051 94
7051 6714 55
6714 312 32
312 923 64
923 8581 64
8581 10090 32
10090 10724 32
10724 10519 48
10519 10675 48
10675 233 64
233 4382 32
4382 11027 64
11027 3648 80
3648 929 80
929 4868 64
4868 4430 64
4430 9554 64
9554 4874 128
4874 4669 32
4669 8691 32
8691 2428 64
2428 4125 48
4125 6737 48
6737 9799 96
9799 581 64
581 4651 96
4651 9452 32
9452 11698 64
11698 599 80
599 4707 112
4707 8174 96
8174 7876 64
7876 2842 48
2842 10834 112
10834 11010 208
11010 1603 80
1603 3068 64
3068 6850 32
6850 7550 32
7550 1057 48
1057 4275 121
4275 8830 69
8830 5370 32
5370 11308 64
11308 876 64
876 7256 32
7256 2933 32
2933 215 96
215 10326 32
10326 4030 32
4030 1887 32
1887 10035 32
10035 9535 32
9535 8889 32
8889 8792 214
8792 1511 32
1511 8668 32
8668 1661 69
1661 10112 105
10112 7788 28
7788 5780 96
5780 3170 96
3170 1157 177
1157 9801 32
9801 838 32
838 1307 32
1307 11750 32
11750 7767 32
7767 9717 32
9717 7730 32
7730 1846 32
1846 2510 169
2510 11206 169
11206 2728 32
2728 5371 32
5371 6474 32
6474 3741 32
3741 5833 32
5833 2827 32
2827 10067 64
10067 957 191
957 632 64
632 9394 32
9394 3940 128
3940 8046 209
8046 6162 32
6162 464 32
464 2971 96
2971 6507 64
6507 11702 32
11702 8214 64
8214 9713 32
9713 9712 32
9712 10624 32
10624 3463 32
3463 9892 209
9892 5629 32
5629 404 64
404 10393 32
10393 9917 32
9917 7418 48
7418 11828 48
11828 7310 1457
7310 8251 69
8251 9899 89
9899 4331 32
4331 1528 32
1528 3044 64
3044 9520 32
9520 4990 64
4990 8372 96
8372 5323 32
5323 7338 32
7338 5519 262
5519 6389 64
6389 10708 32
10708 9813 32
9813 199 32
199 1261 32
1261 11224 32
11224 9673 32
9673 10385 167
10385 291 33
291 1525 69
1525 10970 32
10970 6844 32
6844 11335 32
11335 8984 32
8984 562 32
562 1682 32
1682 9850 64
9850 2099 32
2099 10350 32
10350 8279 177
8279 9441 64
9441 11339 32
11339 10581 32
10581 2140 32
2140 153 32
153 4344 32
4344 2422 32
2422 11565 32
11565 10445 32
10445 3334 32
3334 5708 32
5708 9628 32
9628 1812 453
1812 5624 69
5624 5678 32
5678 3332 32
3332 11642 32
11642 3628 32
3628 10927 32
10927 8221 64
8221 1299 110
1299 4422 69
4422 10651 32
10651 8794 33
8794 1883 69
1883 7734 32
7734 3775 64
3775 8929 64
8929 2393 59
2393 11786 69
11786 8898 32
8898 9117 32
9117 3220 32
3220 7076 64
7076 7764 64
7764 2085 64
2085 1820 32
1820 456 32
456 1954 64
1954 5489 64
5489 2911 32
2911 14 32
14 9957 32
9957 1823 32
1823 9306 32
9306 5827 32
5827 5883 64
5883 9015 128
9015 8168 192
8168 600 32
600 2364 32
2364 11302 200
11302 410 64
410 3610 37
3610 3060 91
3060 10643 59
10643 9960 48
9960 8066 48
8066 10652 286
10652 8625 69
8625 1028 32
1028 4378 96
4378 366 32
366 8731 32
8731 9340 32
9340 197 96
197 5668 126
5668 7702 128
7702 8162 75
8162 1898 96
1898 11416 48
11416 11216 32
11216 7247 96
7247 4127 146
4127 9191 80
9191 6293 141
6293 10113 64
10113 5806 32
5806 10929 32
10929 7134 32
7134 10149 32
10149 7222 64
7222 2160 32
2160 4550 96
4550 6241 32
6241 152 32
152 3890 32
3890 2004 64
2004 5016 32
5016 10619 64
10619 9449 32
9449 2499 32
2499 7959 164
7959 7146 96
7146 7435 176
7435 9035 112
9035 2325 110
2325 11790 48
11790 3895 64
3895 1120 96
1120 8857 80
8857 95 48
95 2496 48
2496 7298 64
7298 1083 157
1083 4752 110
4752 6148 96
6148 6158 128
6158 8238 110
8238 5170 174
5170 7189 32
7189 1634 32
1634 711 33
711 6864 18
6864 8608 91
8608 9503 92
9503 10990 103
10990 10882 96
10882 9012 32
9012 11024 32
11024 7725 32
7725 11666 64
11666 8267 32
8267 3673 32
3673 714 32
714 9926 32
9926 5210 64
5210 4082 136
4082 10609 96
10609 11588 110
11588 3907 64
3907 9900 32
9900 9901 96
9901 9421 146
9421 6657 176
6657 10611 128
10611 8423 112
8423 9549 157
9549 3866 112
3866 511 32
511 11613 80
11613 3489 80
3489 7167 48
7167 1813 96
1813 9118 80
9118 8007 111
8007 11800 212
11800 9498 110
9498 4858 91
4858 4347 59
4347 5079 154
5079 3188 160
3188 11805 154
11805 491 112
491 2435 111
2435 7161 80
7161 7858 32
7858 8397 111
8397 9995 160
9995 9790 180
9790 6757 110
6757 10030 110
10030 10456 171
10456 180 130
180 8551 110
8551 3145 160
3145 10662 96
10662 11205 110
11205 9547 96
9547 2242 191
2242 560 32
560 10136 32
10136 4116 64
4116 3214 32
3214 517 64
517 3350 32
3350 8720 32
8720 6401 32
6401 10588 96
10588 11039 32
11039 1841 64
1841 5178 32
5178 793 32
793 6502 32
6502 7787 32
7787 2340 64
2340 1906 96
1906 5897 32
5897 183 32
183 6549 32
6549 9359 55
9359 11198 112
11198 8832 122
8832 8434 43
8434 10540 140
10540 8356 32
8356 8948 80
8948 2610 96
